,symbol,date,time,symbol_date,order,weekday,after_3_pm,high_current_or_close_check,nine_days_close_check,if_exceed_previous_high,moving_volume,previous_volume_max,volume_ratio,entry_price,previous_high,open_price,open_ratio,amount,if_larger_20m,close,close_ratio,next_1_day_close,next_1_day_close_ratio,next_2_days_close,next_2_days_close_ratio,next_1_week_close,next_1_week_close_ratio,same_day_high,same_day_high_ratio,if_current_to_open_too_high
342,CASA,2020/12/3,,CASA2020/12/03,0,4,0,None,1,0,498974,202606,2.462779977,6.12,5.83,5.8,5.517241379,3053720.88,0,6.385,4.330065359,6.81,11.2745098,6.9,12.74509804,7.04,15.03267974,6.64,8.496732026,0
343,MIK,2020/12/3,,MIK2020/12/03,0,4,0,None,1,0,1897307,1421964,1.334286241,11.44,12.01,10.925,4.71395881,21705192.08,1,12.33,7.77972028,12.1,5.769230769,12.07,5.506993007,12.895,12.71853147,12.43,8.653846154,0
344,TPIC,2020/12/3,,TPIC2020/12/03,0,4,0,None,1,0,348177,212420,1.639097072,45.24,46.19,45.22,0.044228218,15751527.48,0,42.55,-5.946065429,41.57,-8.112290009,42.07,-7.007073386,40.86,-9.681697613,45.78,1.193633952,0
345,FICO,2020/12/3,,FICO2020/12/03,0,4,0,None,0,0,200592,128274,1.563777539,479,489.965,482.95,-0.817890051,96083568,1,483.52,0.943632568,494.81,3.300626305,501.64,4.72651357,506.91,5.826722338,491.39,2.586638831,0
346,IESC,2020/12/3,,IESC2020/12/03,0,4,0,None,1,0,35368,25901,1.365507123,38.88,39.57,37.76,2.966101695,1375107.84,0,39.4,1.33744856,40.25,3.523662551,41.92,7.818930041,43.96,13.06584362,39.59,1.826131687,0
347,LAWS,2020/12/3,,LAWS2020/12/03,0,4,0,None,1,0,57118,25574,2.233440213,51,50.8,49.65,2.719033233,2913018,0,48.66,-4.588235294,50.64,-0.705882353,50.45,-1.078431373,51,0,51.37,0.725490196,0
348,EAF,2020/12/3,,EAF2020/12/03,0,4,0,None,1,0,1959961,819980,2.39025464,9.18,8.7,8.61,6.620209059,17992441.98,0,9.55,4.030501089,9.86,7.407407407,9.67,5.337690632,9.94,8.278867102,9.6,4.575163399,0
349,PRTS,2020/12/3,,PRTS2020/12/03,0,4,0,None,1,0,2352271,1498624,1.569620532,16.745,16.29,15.645,7.03100032,39388777.9,1,16.45,-1.761719916,16.14,-3.613018812,15.82,-5.524037026,13.495,-19.40877874,17.29,3.254702896,0
350,ADTN,2020/12/3,,ADTN2020/12/03,1,4,0,None,1,1,217243,145321,1.494918147,13.7801,13.5,12.82,7.489079563,2993630.264,0,14.26,3.482558182,14.66,6.385294737,14.62,6.095021081,14.36,4.20824232,14.58,5.804747426,0
351,COHU,2020/12/3,,COHU2020/12/03,,4,1,1,1,0,212421,137830,1.541181165,34.97,31.4988,32.35,8.098918083,7428362.37,0,,,38.49,10.06577066,38.25,9.379468116,35.98,2.888189877,,,0
352,OLLI,2020/12/3,,OLLI2020/12/03,,4,1,1,0,0,366789,281272,1.304036662,89.5,97.5,87.675,2.081551183,32827615.5,1,,,80.71,-9.82122905,78.77,-11.98882682,77.77,-13.10614525,,,0
353,BCRX,2020/12/4,,BCRX2020/12/04,0,5,0,None,1,0,2933629,1947349,1.506473159,5.85,5.76,5.85,0,17161729.65,0,6.1,4.273504274,7.22,23.41880342,7.66,30.94017094,8.12,38.8034188,6.25,6.837606838,0
354,HX,2020/12/4,,HX2020/12/04,0,5,0,None,1,0,2184235,1662338,1.3139536,3.18,3.26,2.901,9.61737332,6945867.3,0,2.59,-18.55345912,2.63,-17.29559748,2.43,-23.58490566,2.51,-21.06918239,3.4,6.918238994,0
355,CTB,2020/12/4,,CTB2020/12/04,0,5,0,None,1,0,293331,223716,1.311175776,41.67,42.315,40.28,3.450844091,12223102.77,0,41.71,0.095992321,40.29,-3.311735061,41.11,-1.343892489,38.61,-7.343412527,41.965,0.707943365,0
356,JCOM,2020/12/4,,JCOM2020/12/04,0,5,0,None,1,0,301326,178799,1.685277882,93.58,92.81,91.18,2.632156175,28198087.08,1,94,0.448813849,94.04,0.491558025,96.77,3.408848044,100.5,7.394742466,94.04,0.491558025,0
357,MRTN,2020/12/4,,MRTN2020/12/04,,5,1,1,0,0,346791,265311,1.307111277,17.775,19.08,17.26,2.98377752,6164210.025,0,,,17.89,0.64697609,17.99,1.209563994,17.67,-0.5907173,,,0
358,NCR,2020/12/4,,NCR2020/12/04,,5,1,1,1,0,953786,663830,1.436792552,34.91,31.64,32.08,8.821695761,33296669.26,1,,,33.35,-4.468633629,32.82,-5.98682326,33.51,-4.010312231,,,0
359,BPMC,2020/12/4,,BPMC2020/12/04,,5,1,1,1,0,702357,163616,4.292715871,103.46,111.35,100.915,2.521924392,72665855.22,1,,,105.36,1.836458535,108.19,4.571815194,114.7,10.86410207,,,0
360,FITB,2020/12/4,,FITB2020/12/04,,5,1,1,1,0,2536430,1577100,1.608287363,27.4,27.5,27.06,1.25646711,69498182,1,,,27.38,-0.072992701,27.26,-0.510948905,27.34,-0.218978102,,,0
361,CKH,2020/12/7,,CKH2020/12/07,0,1,0,None,1,0,97100,59424,1.634019925,41.565,38.56,41.41,0.374305723,4035961.5,0,41.64,0.180440274,41.65,0.204498978,42,1.046553591,41.56,-0.012029352,42.74,2.82689763,0
362,ANH,2020/12/7,,ANH2020/12/07,0,1,0,None,1,0,1515983,753680,2.011441195,2.435,2.5,2.66,-8.458646617,3691418.605,0,2.54,4.31211499,2.55,4.722792608,2.55,4.722792608,2.5,2.669404517,2.68,10.06160164,0
363,EDIT,2020/12/7,,EDIT2020/12/07,1,1,0,None,1,1,500679,302931,1.652782317,37.999,36.55,35.035,8.460111317,19025301.32,0,39.05,2.76586226,43.18,13.63456933,50.58,33.10876602,61.49,61.8200479,41.5,9.213400353,0
364,FATE,2020/12/7,,FATE2020/12/07,0,1,0,None,1,0,901350,354527,2.542401566,83.35,69.8,68.43,21.80330265,75127522.5,1,83.77,0.50389922,91.6,9.898020396,86.6,3.899220156,96.38,15.63287343,89.92,7.882423515,1
365,THRM,2020/12/7,,THRM2020/12/07,0,1,0,None,1,0,79138,59223,1.336271381,61.765,61.45,61.745,0.032391287,4887958.57,0,61.43,-0.54237837,61.84,0.121427993,62.32,0.89856715,63.78,3.262365417,62.33,0.914757549,0
366,AFMD,2020/12/7,,AFMD2020/12/07,0,1,0,None,1,0,1249685,932321,1.340402072,5.99,5.94,5.96,0.503355705,7485613.15,0,6.77,13.02170284,6.78,13.18864775,6.16,2.838063439,7.03,17.36227045,7.065,17.94657763,0
367,DRRX,2020/12/7,,DRRX2020/12/07,0,1,0,None,1,0,1058653,438086,2.416541501,1.961,2.1,1.9,3.210526316,2076018.533,0,1.93,-1.580826109,2.02,3.008669046,1.98,0.968893422,2.03,3.518612953,2.03,3.518612953,0
368,TRS,2020/12/7,,TRS2020/12/07,0,1,0,None,1,0,256922,171253,1.500248171,29.93,29.62,29.365,1.924059254,7689675.46,0,29.89,-0.133645172,30.32,1.303040428,30.94,3.374540595,30.47,1.804209823,29.97,0.133645172,0
369,FFBC,2020/12/7,,FFBC2020/12/07,0,1,0,None,0,0,233846,145259,1.609855499,17.09,17.97,16.67,2.519496101,3996428.14,0,17.21,0.702165009,17.25,0.936220012,17.37,1.63838502,17.52,2.516091281,17.32,1.345816267,0
370,MCBS,2020/12/7,,MCBS2020/12/07,,1,1,1,0,0,45059,22870,1.970223,14.38,14.99,14.35,0.209059233,647948.42,0,,,14.35,-0.208623088,14.21,-1.182197497,14.21,-1.182197497,,,0
371,LANC,2020/12/7,,LANC2020/12/07,,1,1,1,0,0,105818,59969,1.764545015,173.58,184.97,169.73,2.26830849,18367888.44,0,,,175.69,1.215577832,173.92,0.195875101,173.37,-0.12098168,,,0
372,CNDT,2020/12/8,,CNDT2020/12/08,0,2,0,None,1,0,1414672,680434,2.079073062,4.9758,4.93,4.61,7.934924078,7039124.938,0,5.285,6.214076128,5.1,2.496081032,5.44,9.329153101,5.13,3.098999156,5.31,6.716507898,0
373,TR,2020/12/8,,TR2020/12/08,0,2,0,None,0,0,134759,79403,1.697152501,30.37,33.06,30.21,0.529625952,4092630.83,0,30.47,0.329272308,30.22,-0.493908462,29.87,-1.646361541,30.1,-0.889035232,30.82,1.481725387,0
374,LQDT,2020/12/8,,LQDT2020/12/08,,2,1,1,1,1,268604,205539,1.306827415,14.76,11.34,11.97,23.30827068,3964595.04,0,,,15.79,6.978319783,15.82,7.181571816,15.95,8.062330623,,,1
375,RAVN,2020/12/8,,RAVN2020/12/08,,2,1,1,1,0,116746,88821,1.31439637,30.19,29.32,28.66,5.338450803,3524561.74,0,,,31.97,5.89599205,32.83,8.744617423,33.89,12.25571381,,,0
376,CNET,2020/12/9,,CNET2020/12/09,1,3,0,None,1,1,10727721,1232645,8.703009382,2.365,2.11,2.84,-16.72535211,25371060.17,1,2.03,-14.16490486,1.4,-40.80338266,1.36,-42.49471459,1.34,-43.34038055,3.18,34.46088795,0
377,XBIO,2020/12/9,,XBIO2020/12/09,0,3,0,None,1,0,32906648,528166,62.30360909,4.9466,1.24,3.9,26.83589744,162776025,1,3.17,-35.91557838,2.28,-53.90773461,2.28,-53.90773461,1.88,-61.99409696,5.85,18.26304937,1
378,CATM,2020/12/9,,CATM2020/12/09,0,3,0,None,1,0,446889,264309,1.69078238,33.99,26.76,31.73,7.122596911,15189757.11,0,34.11,0.353045013,35.52,4.501323919,36.09,6.178287732,35.75,5.177993528,35.32,3.912915563,0
379,MTSC,2020/12/9,,MTSC2020/12/09,0,3,0,None,1,0,1006069,81345,12.36792673,57.66,41.8,57.7,-0.06932409,58009938.54,1,58.49,1.439472771,58.17,0.884495317,58.21,0.953867499,58.3,1.109954908,58.78,1.942421089,0
380,OMCL,2020/12/9,,OMCL2020/12/09,0,3,0,None,1,0,976912,749300,1.303766182,118.185,128,124.63,-5.171307069,115456344.7,1,115.39,-2.364936329,116.76,-1.205736769,115.3,-2.441088125,115.52,-2.25493929,125,5.766383213,0
381,RCKT,2020/12/9,,RCKT2020/12/09,0,3,0,None,1,0,1379354,136703,10.09015164,60.93,45,45.8,33.0349345,84044039.22,1,58.74,-3.594288528,59.35,-2.593139668,59.57,-2.232069588,54.83,-10.01148859,63.95,4.956507468,1
382,AIKI,2020/12/9,,AIKI2020/12/09,0,3,0,None,1,0,3781176,2342014,1.614497608,0.735,0.8,0.6511,12.88588542,2779164.36,0,0.6987,-4.93877551,0.6791,-7.605442177,0.6478,-11.86394558,0.575,-21.76870748,0.77,4.761904762,0
383,SANM,2020/12/9,,SANM2020/12/09,0,3,0,None,1,0,202310,153902,1.314537823,32.93,33.895,32.92,0.030376671,6662068.3,0,32.66,-0.819921045,32.27,-2.004251442,32.13,-2.429395688,32.16,-2.33829335,33.15,0.668083814,0
384,MORF,2020/12/9,,MORF2020/12/09,0,3,0,None,1,0,144673,52520,2.754626809,33.2,34.48,32.42,2.40592227,4803143.6,0,33.51,0.93373494,32.98,-0.662650602,32.45,-2.259036145,32.27,-2.801204819,36.59,10.21084337,0
385,RHE,2020/12/9,,RHE2020/12/09,0,3,0,None,1,0,305841,141235,2.16547598,1.88,1.94,1.767,6.395019808,574981.08,0,1.829,-2.712765957,1.62,-13.82978723,1.555,-17.28723404,1.55,-17.55319149,2.57,36.70212766,0
386,DFIN,2020/12/9,,DFIN2020/12/09,0,3,0,None,1,0,159263,113921,1.398012658,18.3001,17.61,17.76,3.041103604,2914528.826,0,18.08,-1.202725668,18.59,1.584144349,19.6,7.103239873,17.42,-4.809263337,18.76,2.513101021,0
387,RMR,2020/12/9,,RMR2020/12/09,0,3,0,None,1,0,186431,55190,3.377985142,38.8,38.86,38.55,0.648508431,7233522.8,0,38.72,-0.206185567,38.68,-0.309278351,38.24,-1.443298969,40.08,3.298969072,39.08,0.721649485,0
388,RCI,2020/12/9,,RCI2020/12/09,0,3,0,None,1,0,2503825,1810445,1.382988713,47.02,47.98,46.85,0.362860192,117729851.5,1,47.6,1.233517652,47.7,1.446193109,47.49,0.999574649,46.86,-0.340280732,47.69,1.424925564,0
389,BPRN,2020/12/9,,BPRN2020/12/09,,3,1,1,1,0,10827,7475,1.448428094,25.3,26.44,24.84,1.851851852,273923.1,0,,,24.6,-2.766798419,24.37,-3.675889328,23.66,-6.482213439,,,0
390,CMI,2020/12/9,,CMI2020/12/09,,3,1,1,0,0,672692,420962,1.597987467,224.71,244.67,221.1,1.632745364,151160619.3,1,,,219.55,-2.296293,218.66,-2.692359041,222.82,-0.841084064,,,0
391,CDZI,2020/12/10,,CDZI2020/12/10,0,4,0,None,1,0,232097,123152,1.884638496,10.17,10.865,10.24,-0.68359375,2360426.49,0,10.1,-0.688298918,10.4,2.261553589,10.47,2.949852507,10.26,0.884955752,10.27,0.983284169,0
392,STLD,2020/12/10,,STLD2020/12/10,0,4,0,None,1,0,1357816,807159,1.682216267,40.1157,39.69,38.45,4.332119636,54469739.31,1,39.61,-1.260603704,39.13,-2.457142715,37.94,-5.423562346,37.59,-6.296038708,40.22,0.259997956,0
393,VER,2020/12/10,,VER2020/12/10,0,4,0,None,1,0,9249769,6814028,1.357459787,7.53,7.7,7.58,-0.659630607,69650760.57,1,7.55,0.26560425,7.64,1.460823373,7.51,-0.26560425,7.7,2.257636122,37.975,404.3160691,0
394,SGMO,2020/12/10,,SGMO2020/12/10,,4,1,1,1,1,2276537,991000,2.297211907,14.1035,12.6,10.25,37.59512195,32107139.58,1,,,12.28,-12.92941468,13.08,-7.257063849,13.4,-4.988123515,,,1
395,CG,2020/12/10,,CG2020/12/10,,4,1,1,1,0,890310,305806,2.911355565,29.77,30.18,29.58,0.642325896,26504528.7,1,,,29.64,-0.436681223,29.4,-1.242861942,31.15,4.635539133,,,0
396,CARG,2020/12/10,,CARG2020/12/10,,4,1,1,1,1,1001669,633636,1.580827163,26.86,25.93,24.4,10.08196721,26904829.34,1,,,28.44,5.882352941,29.985,11.6344006,33.5,24.72077439,,,0
397,RAVN,2020/12/10,,RAVN2020/12/10,,4,1,1,1,0,138951,101926,1.363253733,33,32.5,32.4,1.851851852,4585383,0,,,33.03,0.090909091,33.44,1.333333333,33.8,2.424242424,,,0
398,FAT,2020/12/11,,FAT2020/12/11,1,5,0,None,1,1,156238,98759,1.582012779,8.31,6.9614,8.72,-4.701834862,1298337.78,0,7.89,-5.054151625,7.77,-6.498194946,7.43,-10.58965102,7.57,-8.904933815,11.21,34.8977136,0
399,TM,2020/12/11,,TM2020/12/11,0,5,0,None,1,0,140519,81062,1.733475611,150.662,152.98,149.63,0.689701263,21170873.58,1,151,0.224343232,153.58,1.936785653,152.85,1.452257371,153.77,2.062895753,151.74,0.715508887,0
400,SHYF,2020/12/11,,SHYF2020/12/11,0,5,0,None,1,0,176657,55653,3.174258351,26.995,28.37,26.35,2.447817837,4768855.715,0,27.99,3.685867753,26.96,-0.12965364,27.88,3.278384886,27.97,3.611779959,28.24,4.611965179,0
401,INSG,2020/12/11,,INSG2020/12/11,0,5,0,None,1,0,1717916,1148308,1.496041132,14.24,12.71,12.87,10.64491064,24463123.84,1,13.755,-3.405898876,15.16,6.460674157,14.84,4.213483146,14.4,1.123595506,15.05,5.688202247,0
402,COHU,2020/12/11,,COHU2020/12/11,0,5,0,None,1,0,316824,210649,1.504037522,37.73,38.8756,35.89,5.126776261,11953769.52,0,37.08,-1.722767029,36.15,-4.187649086,37.42,-0.821627352,38.1,0.980652001,38.35,1.643254704,0
403,AKTS,2020/12/11,,AKTS2020/12/11,1,5,0,None,1,1,221466,166162,1.332831815,9.32,8.92,8.75,6.514285714,2064063.12,0,8.73,-6.330472103,9.07,-2.682403433,9.72,4.291845494,11.03,18.34763948,9.47,1.60944206,0
404,ADPT,2020/12/11,,ADPT2020/12/11,0,5,0,None,1,0,454837,296207,1.535537648,56.271,57,55.715,0.997935924,25594132.83,1,56.05,-0.392742265,57.18,1.615396918,56.01,-0.463826838,59.58,5.880471291,57.33,1.881964067,0
405,RM,2020/12/11,,RM2020/12/11,0,5,0,None,1,0,151888,82788,1.834662028,27.33,29.57,27.86,-1.902368988,4151099.04,0,27.39,0.219538968,28.45,4.098060739,29.88,9.330406147,28.65,4.8298573,28.1,2.817416758,0
406,MIDD,2020/12/11,,MIDD2020/12/11,0,5,0,None,1,0,547718,396156,1.382581609,137.09,149.39,135.295,1.326730478,75086660.62,1,136.71,-0.277190167,132.68,-3.216864833,134.35,-1.998686994,131.86,-3.815012036,137.46,0.269895689,0
407,STT,2020/12/11,,STT2020/12/11,0,5,0,None,1,0,1240348,815319,1.521303931,74.37,77.31,70.405,5.631702294,92244680.76,1,72.8,-2.11106629,70.7,-4.934785532,71.79,-3.469140783,70.66,-4.98857066,75.11,0.995024876,0
408,REPH,2020/12/11,,REPH2020/12/11,0,5,0,None,1,0,416412,270365,1.540184565,2.599,2.84,2.13,22.01877934,1082254.788,0,2.955,13.69757599,3.43,31.97383609,3.03,16.58330127,3,15.42901116,3.25,25.04809542,1
409,GNK,2020/12/11,,GNK2020/12/11,,5,1,1,1,0,1043935,191180,5.460482268,7.75,8.15,7.7,0.649350649,8090496.25,0,,,7.37,-4.903225806,7.41,-4.387096774,7.19,-7.225806452,,,0
410,MORF,2020/12/11,,MORF2020/12/11,,5,1,1,1,0,250000,168006,1.488042094,33,36.59,32.35,2.00927357,8250000,0,,,33.61,1.848484848,32,-3.03030303,34.06,3.212121212,,,0
411,MCY,2020/12/14,,MCY2020/12/14,0,1,0,None,1,0,203961,87176,2.339646233,52.71,47.7,54.34,-2.999631947,10750784.31,0,50.46,-4.268639727,51.36,-2.561183836,51.61,-2.086890533,51.62,-2.067918801,55.71,5.691519636,0
412,PS,2020/12/14,,PS2020/12/14,0,1,0,None,1,0,5270854,1275569,4.13215906,20.1,21,20.15,-0.248138958,105944165.4,1,20.19,0.447761194,20.58,2.388059701,20.4,1.492537313,20.38,1.393034826,20.24,0.696517413,0
413,TCF,2020/12/14,,TCF2020/12/14,0,1,0,None,1,0,572887,305017,1.878213345,37.345,37.58,37.83,-1.282051282,21394465.02,1,36.95,-1.057705181,36.97,-1.004150489,36.94,-1.084482528,36.07,-3.414111662,38.33,2.637568617,0
414,DBX,2020/12/14,,DBX2020/12/14,0,1,0,None,1,0,2885640,2055235,1.40404382,23.83,25.57,24.05,-0.914760915,68764801.2,1,23.32,-2.140159463,23.12,-2.979437684,23.52,-1.300881242,23.55,-1.174989509,24.135,1.279899287,0
415,ALXN,2020/12/14,,ALXN2020/12/14,1,1,0,None,1,1,3065159,1574331,1.946959693,157.5,129.78,157.27,0.146245311,482762542.5,1,156.31,-0.755555556,157.91,0.26031746,158.03,0.336507937,154.83,-1.695238095,160.03,1.606349206,0
416,ARVN,2020/12/14,,ARVN2020/12/14,0,1,0,None,1,0,1710843,743332,2.30158664,65.5044,30.55,68.58,-4.484689414,112067744.2,1,58.38,-10.87621595,74.25,13.3511642,66.45,1.44356715,71.05,8.465996177,75,14.49612545,0
417,INSG,2020/12/14,,INSG2020/12/14,0,1,0,None,1,0,4059192,3009430,1.348824196,15.1779,15.05,16.28,-6.76965602,61610010.26,1,15.16,-0.117934629,14.84,-2.226263185,14.59,-3.87339487,14.42,-4.993444416,16.5,8.710691202,0
418,STRL,2020/12/14,,STRL2020/12/14,1,1,0,None,1,1,294484,170044,1.73181059,17.84,17.82,16.98,5.064782097,5253594.56,0,19.3,8.183856502,19.09,7.006726457,19.92,11.65919283,19.16,7.399103139,19.67,10.25784753,0
419,PGNY,2020/12/14,,PGNY2020/12/14,0,1,0,None,1,0,577631,416689,1.386240098,42.08,40.65,40.855,2.998409007,24306712.48,1,40.57,-3.588403042,41.36,-1.711026616,40.32,-4.182509506,40,-4.942965779,43.21,2.685361217,0
420,RUBY,2020/12/14,,RUBY2020/12/14,0,1,0,None,1,0,372964,160469,2.324212153,7.97,8.5,6.795,17.29212656,2972523.08,0,8.73,9.535759097,7.78,-2.383939774,7.17,-10.03764115,7.61,-4.516938519,13.7,71.89460477,1
421,EVLO,2020/12/14,,EVLO2020/12/14,0,1,0,None,1,0,918479,703685,1.305241692,11.395,8,7.57,50.52840159,10466068.21,0,9.41,-17.41992102,10.9,-4.344010531,9.09,-20.22817025,11.05,-3.027643703,11.67,2.413339184,1
422,REPH,2020/12/14,,REPH2020/12/14,0,1,0,None,1,0,3433389,2110525,1.626793807,3.9759,3.25,3.73,6.592493298,13650811.33,0,3.43,-13.7302246,3.03,-23.79083981,3.25,-18.25750145,2.97,-25.29993209,4.33,8.906159612,0
423,CTSO,2020/12/14,,CTSO2020/12/14,0,1,0,None,1,0,123169,88611,1.389996727,9.15,9.49,8.92,2.578475336,1126996.35,0,8.86,-3.169398907,8.78,-4.043715847,8.55,-6.557377049,8.6,-6.010928962,9.28,1.420765027,0
424,NXTC,2020/12/14,,NXTC2020/12/14,1,1,0,None,1,1,239301,155748,1.536462748,12.63,12.49,11.89,6.22371741,3022371.63,0,12.3,-2.612826603,12.15,-3.800475059,12.33,-2.375296912,10.4,-17.65637371,13.74,8.788598575,0
425,FIXX,2020/12/14,,FIXX2020/12/14,0,1,0,None,1,1,892245,587171,1.51956585,13.4956,12.24,11.52,17.14930556,12041381.62,0,11.97,-11.30442515,11.23,-16.78769377,11.49,-14.86113993,12.8,-5.154272504,14.85,10.03586354,1
426,XTLB,2020/12/14,,XTLB2020/12/14,1,1,0,None,1,1,80907,45302,1.78594764,2.8,2.7,2.68,4.47761194,226539.6,0,2.63,-6.071428571,2.74,-2.142857143,2.79,-0.357142857,2.83,1.071428571,2.8899,3.210714286,0
427,KBR,2020/12/14,,KBR2020/12/14,0,1,0,None,1,0,1428148,736551,1.938966888,28.09,29.52,28.855,-2.651186969,40116677.32,1,27.97,-0.427198291,28.81,2.563189747,28.68,2.100391598,29.4,4.663581346,28.855,2.723389106,0
428,PRVL,2020/12/15,,PRVL2020/12/15,0,2,0,None,1,0,740246,439058,1.685986817,22.9201,12.53,23.02,-0.43397046,16966512.34,0,22.75,-0.742143359,22.9,-0.087695952,23.17,1.090309379,23.15,1.003049725,23.08,0.697640935,0
429,BIDU,2020/12/15,,BIDU2020/12/15,0,2,0,None,1,0,1660809,1167315,1.422759923,175.41,167.29,170.13,3.103509081,291322506.7,1,185.5,5.752237615,190.4,8.545692948,190.11,8.380366,191.26,9.035972864,186.61,6.385040762,0
430,MATW,2020/12/15,,MATW2020/12/15,0,2,0,None,0,0,305980,144147,2.122694194,27.31,30.185,27.51,-0.727008361,8356313.8,0,28.76,5.309410472,28.31,3.661662395,28.61,4.760161113,27.03,-1.025265471,29,6.188209447,0
431,MSGE,2020/12/15,,MSGE2020/12/15,0,2,0,None,0,0,281684,150708,1.869071317,79.035,85.705,76.775,2.943666558,22262894.94,1,79.17,0.1708104,79.53,0.626304802,80.18,1.448725248,85.27,7.888909977,80,1.220978048,0
432,BIDU,2020/12/16,,BIDU2020/12/16,0,3,0,None,1,0,3744599,1167315,3.207873625,192.77,167.29,189.73,1.60227692,721846349.2,1,190.4,-1.229444416,190.11,-1.379882762,192.69,-0.041500233,193.36,0.306064222,201.1073,4.324998703,0
433,CCM,2020/12/16,,CCM2020/12/16,0,3,0,None,1,0,227028,60599,3.746398455,3.16,2.5,3.31,-4.531722054,717408.48,0,3.3,4.430379747,3.3,4.430379747,3.7,17.08860759,3.07,-2.848101266,3.5,10.75949367,0
434,DTEA,2020/12/16,,DTEA2020/12/16,0,3,0,None,1,0,3106151,1441773,2.154396705,2.875,2.15,2.56,12.3046875,8930184.125,0,2.36,-17.91304348,2.63,-8.52173913,2.75,-4.347826087,2.89,0.52173913,2.95,2.608695652,0
435,AOUT,2020/12/16,,AOUT2020/12/16,1,3,0,None,1,1,481530,125580,3.834448161,18.32,16.85,17.33,5.712637046,8821629.6,0,17.59,-3.984716157,18.53,1.14628821,17.85,-2.565502183,18.14,-0.982532751,19.55,6.713973799,0
436,CSTL,2020/12/16,,CSTL2020/12/16,0,3,0,None,1,0,410141,92953,4.412348176,62.98,65,59.21,6.367167708,25830680.18,1,67.67,7.446808511,63.6,0.984439505,62.33,-1.032073674,72.17,14.59193395,69.74,10.73356621,0
437,SWK,2020/12/16,,SWK2020/12/16,0,3,0,None,1,0,571477,381141,1.499384742,184.335,195,180.48,2.135970745,105343212.8,1,179.44,-2.655491361,182.09,-1.217891339,181.52,-1.527110966,177.9,-3.490926845,185.31,0.52892831,0
438,ALTR,2020/12/16,,ALTR2020/12/16,0,3,0,None,1,0,240221,177090,1.35649105,56.785,57.74,57.04,-0.447054698,13640949.49,0,56.98,0.343400546,57.96,2.069208418,57.92,1.99876728,59.19,4.2352734,57.74,1.681782161,0
439,MRKR,2020/12/16,,MRKR2020/12/16,0,3,0,None,1,0,559980,90831,6.1650758,1.8121,1.845,1.57,15.42038217,1014739.758,0,1.61,-11.15280614,1.59,-12.25649799,1.51,-16.67126538,1.53,-15.56757353,2.11,16.43949009,1
440,PFPT,2020/12/16,,PFPT2020/12/16,0,3,0,None,1,0,460658,181222,2.541954067,117.035,121.06,117.4,-0.310902896,53913109.03,1,114.4,-2.251463237,117.15,0.098261204,131.11,12.02631691,136.51,16.64032127,118.16,0.961250908,0
441,ANAT,2020/12/16,,ANAT2020/12/16,0,3,0,None,1,0,17885,13714,1.304141753,89.9,90.29,90.09,-0.210900211,1607861.5,0,91.98,2.313681869,94.1,4.67185762,94.32,4.916573971,93.96,4.516129032,91.98,2.313681869,0
442,STAR,2020/12/16,,STAR2020/12/16,0,3,0,None,1,0,1507394,623200,2.418796534,15.02,15.1,14.94,0.535475234,22641057.88,1,14.96,-0.399467377,14.9,-0.798934754,14.64,-2.529960053,14.85,-1.131824234,15.075,0.366178429,0
443,RDUS,2020/12/16,,RDUS2020/12/16,,3,1,1,1,1,335691,254153,1.320822497,18.49,16.53,15.44,19.75388601,6206926.59,0,,,18.99,2.704164413,19.46,5.246078962,18.68,1.027582477,,,1
444,SLCA,2020/12/16,,SLCA2020/12/16,,3,1,1,1,0,1977028,783655,2.522829561,8.02,7.19,6.5,23.38461538,15855764.56,0,,,7.35,-8.354114713,7,-12.71820449,7.25,-9.600997506,,,1
445,JBL,2020/12/17,,JBL2020/12/17,0,4,0,None,1,0,660312,445365,1.4826311,44.25,42.8,44.39,-0.315386348,29218806,1,44.09,-0.361581921,42.43,-4.11299435,42.12,-4.813559322,42.87,-3.118644068,45.39,2.576271186,0
446,RAD,2020/12/17,,RAD2020/12/17,0,4,0,None,1,0,5527307,3670637,1.505816838,21.6801,20.32,20.42,6.170910872,119832568.5,1,20.08,-7.380501012,18.67,-13.88416105,19.3,-10.9782704,17.78,-17.98930817,22.45,3.551182882,0
447,TKAT,2020/12/17,,TKAT2020/12/17,0,4,0,None,1,0,1982348,700281,2.830789355,2.11,1.93,1.73,21.96531792,4182754.28,0,2.16,2.369668246,2.29,8.530805687,1.74,-17.53554502,1.77,-16.11374408,2.67,26.54028436,1
448,EOLS,2020/12/17,,EOLS2020/12/17,0,4,0,None,1,0,1480345,797544,1.856129568,4.93,5.32,4.755,3.680336488,7298100.85,0,4.46,-9.53346856,4.47,-9.330628803,4.1,-16.8356998,3.55,-27.99188641,5.09,3.245436105,0
449,MGTX,2020/12/17,,MGTX2020/12/17,0,4,0,None,1,0,471075,252749,1.863805594,14.79,15.54,14.27,3.644008409,6967199.25,0,16.88,14.13116971,17.08,15.48343475,17.6,18.99932387,16.42,11.02096011,17.09,15.55104801,0
450,RICK,2020/12/17,,RICK2020/12/17,0,4,0,None,1,0,42715,28491,1.499245376,34.1,32.95,32.3,5.572755418,1456581.5,0,34.89,2.316715543,34.48,1.114369501,34.6,1.46627566,39.7,16.42228739,36.76,7.80058651,0
